Claim_ID,Initial_Reserve_Amount,Primary_Cause_of_Accident,Claimant_Age,Initial_Class_of_Claim,Repairable_Flag,Total_Loss_Flag,Claimant_State,Minor_Involved,Days_to_Int_Reserve_since_FNOL,Primary_Accident_Description,Initial_Attorney_Involvement,Total_People_Involved,Non_Drivable_Flag,Number_of_Injuries,Rate_Class,Hospital_Visit,Vehicle_Type,Pedestrian_Involvement,Combined_BI_Limits,Performance_Vehicle,Claimant_Injuries,claim_cost
CLM007957,19903,3,46,1,1,0,0,0,6,0,0,2,1,0,2,0,3,0,25000,0,1.0,16624.4
CLM007962,38021,1,18,0,1,0,2,0,13,0,0,4,0,1,2,0,0,0,25000,0,2.0,26725.3
CLM007964,37270,3,39,2,1,0,0,0,18,0,0,2,1,1,2,0,3,0,25000,0,3.0,31938.1
CLM007965,6129,2,25,1,0,0,2,0,4,0,0,4,1,4,0,0,0,0,50000,0,1.0,32302.6
CLM007967,30828,1,35,0,1,0,1,0,8,2,1,4,1,2,1,0,3,0,50000,0,,38200.1
CLM007968,12778,1,42,1,0,0,3,0,4,2,0,1,0,1,0,0,3,0,50000,0,1.0,10033.1
CLM007973,37792,1,47,2,1,0,1,0,16,2,0,1,1,2,0,0,3,0,100000,0,,7656.4
CLM007974,25509,2,33,1,1,0,4,0,19,2,1,4,0,1,2,0,2,0,100000,0,1.0,7208.1
CLM007976,36675,2,34,2,1,0,4,0,7,0,0,3,0,1,2,0,0,0,25000,0,1.0,1637.7
CLM007977,7231,0,27,0,0,0,0,0,11,1,1,2,1,3,1,0,3,0,100000,0,1.0,525184.4
CLM007979,11832,2,76,1,0,0,2,0,21,2,0,1,1,3,1,0,2,0,100000,0,1.0,19945.9
CLM007982,3411,1,69,0,1,0,3,0,28,1,0,1,0,3,0,0,2,0,100000,0,3.0,272939.9
CLM007986,5451,0,79,1,0,0,1,0,9,2,0,4,0,1,1,0,3,0,50000,0,2.0,48922.4
CLM007987,41366,0,34,0,1,0,1,0,17,2,0,3,0,0,0,0,0,0,100000,0,3.0,247106.9
CLM007990,49385,1,54,0,1,0,1,0,9,2,0,3,0,4,2,0,0,0,100000,0,2.0,16830.0
CLM007991,41370,3,41,1,1,0,0,0,7,0,0,2,1,0,1,0,3,0,50000,0,2.0,24599.7
CLM007996,9124,3,63,1,1,0,0,0,18,2,1,2,0,1,2,0,2,0,25000,0,3.0,120067.7
CLM007999,1335,3,70,2,1,0,2,0,22,1,1,3,0,1,1,0,1,0,50000,0,2.0,32761.4
CLM008007,42386,0,23,1,1,0,4,0,10,0,1,4,0,4,2,0,1,0,25000,0,1.0,24345.5
CLM008008,44898,3,23,0,1,0,2,0,17,0,0,2,1,1,1,0,1,0,25000,0,2.0,13405.9
CLM008010,26150,1,56,2,1,0,0,0,21,2,0,1,1,1,2,0,0,0,25000,0,2.0,27466.9
CLM008011,39198,2,65,0,0,0,3,0,17,0,0,1,1,3,1,0,2,0,100000,0,2.0,263096.4
CLM008013,37290,2,76,1,1,0,3,0,9,0,0,1,1,4,1,0,3,0,50000,0,3.0,44408.8
CLM008014,12491,3,20,1,1,0,0,0,3,1,0,4,0,3,2,0,2,0,25000,0,3.0,37581.9
CLM008016,31599,2,73,1,0,0,3,0,17,2,0,2,0,0,1,0,3,0,50000,0,2.0,21915.0
CLM008018,36419,0,73,0,1,0,1,0,16,1,1,3,0,1,1,0,0,0,50000,0,1.0,96739.1
CLM008021,7554,3,74,1,0,0,1,0,2,1,0,2,0,0,0,0,0,0,25000,0,1.0,8838.9
CLM008022,24590,3,34,0,1,0,3,0,26,1,0,4,1,3,0,0,1,0,100000,0,2.0,173824.4
CLM008029,1206,0,28,2,0,0,3,0,24,2,1,2,0,1,2,0,1,0,25000,0,2.0,106976.9
CLM008034,39023,2,35,0,1,0,0,0,11,0,1,3,0,4,0,0,0,0,50000,0,1.0,115409.2
CLM008035,25663,3,44,2,0,0,3,0,13,2,0,3,0,1,0,0,1,0,100000,0,1.0,48258.4
CLM008037,22472,3,72,2,1,0,4,0,22,1,1,1,0,1,0,0,0,0,100000,0,1.0,16292.5
CLM008039,40119,3,58,2,0,0,4,0,20,0,0,1,1,2,2,0,1,0,25000,0,2.0,55962.7
CLM008043,12618,1,51,1,1,0,2,0,17,2,1,1,1,0,1,0,1,0,50000,0,1.0,18175.5
CLM008044,3817,2,73,0,1,0,1,0,2,0,1,2,1,3,2,0,3,0,25000,0,1.0,49732.3
CLM008046,44615,0,75,1,1,0,1,0,22,0,0,1,1,4,2,0,3,0,50000,0,1.0,10590.2
CLM008047,43658,2,65,0,1,0,2,0,18,0,0,2,0,1,0,0,1,0,50000,0,2.0,48057.0
CLM008048,48131,2,71,0,1,0,2,0,6,1,0,2,0,0,1,0,1,0,50000,0,3.0,22175.8
CLM008049,49816,3,35,1,0,0,4,0,25,1,0,2,0,4,2,0,3,0,100000,0,,9208.6
CLM008050,40328,2,20,1,1,0,1,0,2,0,0,1,0,4,2,0,2,0,100000,0,2.0,9882.4
CLM008055,902,1,39,2,1,0,0,0,20,2,0,4,0,2,1,0,3,0,100000,0,3.0,49561.4
CLM008058,27543,2,76,1,0,0,3,0,15,0,0,2,0,2,1,0,1,0,100000,0,1.0,7398.8
CLM008060,14279,3,22,1,1,0,4,0,25,1,1,3,1,3,1,0,2,0,50000,0,2.0,10724.9
CLM008065,15866,3,45,2,1,0,2,0,28,0,0,4,1,2,2,0,3,0,25000,0,2.0,5096.3
CLM008066,28908,2,63,1,1,0,2,0,21,1,0,4,0,0,2,0,3,0,50000,0,2.0,6230.6
CLM008067,7071,1,21,1,1,0,0,0,16,0,1,2,1,1,0,0,1,0,50000,0,3.0,136956.4
CLM008070,4650,0,25,1,1,0,4,0,28,0,0,3,0,3,0,0,0,0,100000,0,3.0,36295.5
CLM008074,30492,3,51,1,1,0,0,0,29,1,0,4,1,3,1,0,0,0,50000,0,2.0,20138.9
CLM008076,29402,2,33,1,0,0,3,0,7,1,1,3,0,3,0,0,0,0,25000,0,2.0,173165.4
CLM008077,45421,0,27,0,1,0,4,0,24,0,0,1,0,4,1,0,2,0,50000,0,3.0,189232.5
CLM008084,24456,1,42,2,1,0,1,0,25,1,0,1,1,3,0,0,2,0,100000,0,3.0,80895.1
CLM008087,3649,2,60,1,0,0,3,0,2,1,1,1,0,0,0,0,1,0,50000,0,2.0,69252.5
CLM008088,25160,3,58,0,1,0,2,0,9,0,0,4,0,0,2,0,2,0,25000,0,1.0,24446.9
CLM008092,1668,3,34,0,0,0,1,0,22,0,1,3,0,0,2,0,1,0,25000,0,2.0,190874.1
CLM008094,36397,2,64,2,1,0,0,0,5,2,0,3,0,0,1,0,2,0,25000,0,2.0,5411.2
CLM008096,35794,3,57,1,1,0,1,0,18,2,1,2,0,3,2,0,0,0,100000,0,1.0,10473.9
CLM008097,44327,3,53,0,1,0,2,0,12,1,0,1,1,3,2,0,0,0,25000,0,1.0,32205.4
CLM008100,30873,1,51,1,1,0,3,0,14,2,0,3,1,3,0,0,2,0,100000,0,2.0,32872.4
CLM008104,49280,2,44,1,0,0,1,0,3,2,1,3,0,1,2,0,0,0,50000,0,2.0,43528.8
CLM008105,14657,3,27,0,0,0,1,0,10,0,0,1,0,0,1,0,3,0,50000,0,2.0,29484.4
CLM008109,4126,3,54,2,1,0,2,0,6,2,0,3,0,0,1,0,2,0,50000,0,1.0,3872.0
CLM008110,20900,3,39,1,0,0,4,0,14,0,0,2,0,2,2,0,3,0,100000,0,2.0,30892.4
CLM008112,38765,3,67,0,1,0,1,0,13,0,1,4,0,1,2,0,1,0,25000,0,3.0,90389.6
CLM008116,26924,0,48,1,0,0,3,0,23,1,0,4,1,3,2,0,3,0,100000,0,2.0,160973.9
CLM008120,14344,1,47,0,1,0,0,0,5,0,0,2,1,0,2,0,0,0,50000,0,1.0,36486.8
CLM008121,4675,1,53,1,1,0,1,0,5,1,1,2,0,1,1,0,3,0,100000,0,3.0,28613.8
CLM008123,9674,0,57,2,0,0,3,0,18,0,0,3,1,1,0,0,0,0,25000,0,2.0,402610.2
CLM008125,21895,2,31,0,1,0,4,0,23,1,0,2,1,4,0,0,2,0,100000,0,3.0,56822.3
CLM008127,33961,2,46,2,1,0,4,0,19,0,0,2,1,0,1,0,0,0,50000,0,1.0,7046.7
CLM008128,41615,2,44,2,0,0,4,0,24,0,0,3,1,0,0,0,1,0,25000,0,1.0,11450.3
CLM008131,18696,2,37,1,1,0,4,0,11,2,0,4,0,1,1,0,1,0,25000,0,1.0,3790.0
CLM008138,1907,3,33,0,1,0,3,0,11,1,0,1,0,1,1,0,3,0,100000,0,2.0,44759.7
CLM008139,8532,2,53,0,1,0,1,0,28,1,0,4,0,4,2,0,2,0,100000,0,3.0,56357.3
CLM008146,44854,1,58,2,0,0,1,0,4,1,0,3,1,2,1,0,3,0,100000,0,2.0,16114.0
CLM008150,14890,3,77,0,1,0,0,0,24,1,0,3,1,0,1,0,0,0,25000,0,3.0,79388.4
CLM008153,27807,3,68,2,1,0,4,0,19,2,0,1,1,1,0,0,3,0,50000,0,1.0,13736.5
CLM008154,31328,2,79,2,1,0,4,0,23,1,1,2,1,4,1,0,1,0,100000,0,2.0,13146.1
CLM008157,30563,2,71,0,1,0,3,0,25,2,0,4,0,1,1,0,0,0,50000,0,3.0,114277.3
CLM008158,22986,0,34,1,0,0,0,0,29,2,0,3,0,0,0,0,3,0,100000,0,2.0,56633.7
CLM008160,38758,2,59,0,1,0,1,0,4,2,0,1,0,2,0,0,2,0,100000,0,2.0,45497.5
CLM008162,38884,3,34,2,0,0,3,0,10,2,1,1,1,2,2,0,2,0,25000,0,1.0,37160.3
CLM008164,35516,2,37,0,1,0,1,0,23,2,1,1,0,2,0,0,0,0,100000,0,,35021.4
CLM008165,17732,2,39,1,1,0,1,0,8,1,1,2,0,0,1,0,0,0,100000,0,,8587.1
CLM008167,11014,1,24,0,1,0,2,0,16,2,0,4,1,2,1,0,0,0,25000,0,1.0,13153.7
CLM008170,8570,0,29,2,1,0,2,0,7,1,0,1,1,2,1,0,3,0,50000,0,3.0,106678.2
CLM008177,26116,1,75,2,0,0,2,0,2,0,0,2,1,1,0,0,0,0,50000,0,1.0,49461.5
CLM008179,11682,2,43,1,1,0,4,0,20,2,1,4,1,0,1,0,1,0,50000,0,1.0,6701.1
CLM008181,33842,2,74,0,1,0,0,0,6,0,0,3,1,2,1,0,0,0,50000,0,2.0,71827.3
CLM008183,46598,2,41,1,1,0,3,0,18,0,0,2,0,0,0,0,0,0,100000,0,3.0,79953.7
CLM008184,26628,3,40,1,0,0,2,0,7,1,1,3,0,4,2,0,3,0,50000,0,1.0,34318.8
CLM008186,22469,3,20,0,1,0,3,0,26,2,0,3,0,4,2,0,3,0,100000,0,2.0,74665.9
CLM008187,22376,1,75,0,0,0,2,0,2,2,0,4,0,0,0,0,1,0,25000,0,3.0,206405.8
CLM008189,25018,0,65,0,0,0,1,0,25,0,1,4,0,2,0,0,3,0,50000,0,2.0,296615.2
CLM008191,24599,3,39,2,1,0,4,0,29,1,1,1,1,1,1,0,1,0,50000,0,2.0,16670.3
CLM008192,39835,0,31,1,1,0,2,0,14,2,1,1,0,1,2,0,0,0,100000,0,2.0,14764.8
CLM008194,39385,0,46,0,1,0,3,0,10,0,0,2,0,3,2,0,2,0,25000,0,2.0,171822.3
CLM008197,47799,0,65,0,1,0,3,0,28,2,0,2,0,2,1,0,3,0,50000,0,1.0,36753.0
CLM008200,37377,1,24,2,1,0,4,0,20,0,0,3,0,4,1,0,3,0,50000,0,3.0,27393.4
CLM008201,22060,0,42,1,0,0,3,0,5,1,0,4,0,4,0,0,0,0,50000,0,2.0,112781.1
CLM008202,17606,2,44,0,1,0,2,0,27,1,0,1,0,4,2,0,3,0,100000,0,3.0,85565.7
CLM008206,49995,2,26,2,1,0,3,0,6,1,0,2,1,2,2,0,2,0,50000,0,2.0,16822.4
CLM008207,28862,2,24,1,1,0,0,0,18,0,1,2,0,0,1,0,1,0,50000,0,2.0,17935.2
CLM008211,21620,3,43,2,0,0,2,0,29,1,0,3,1,3,0,0,2,0,50000,0,2.0,27389.7
CLM008212,20290,1,52,1,1,0,4,0,27,1,0,4,1,3,2,0,1,0,100000,0,1.0,6796.3
CLM008213,28412,3,34,2,1,0,3,0,16,0,0,1,1,4,1,0,1,0,25000,0,3.0,71232.5
CLM008214,47874,3,40,0,0,0,0,0,23,2,0,4,1,4,0,0,0,0,25000,0,2.0,331552.3
CLM008215,43407,3,25,1,1,0,4,0,2,1,0,1,0,4,1,0,0,0,100000,0,3.0,19618.6
CLM008217,36660,3,48,1,0,0,3,0,20,2,1,1,1,4,2,0,2,0,50000,0,,25032.9
CLM008222,18429,2,74,0,1,0,1,0,23,2,0,2,1,2,1,0,0,0,50000,0,,21537.9
CLM008223,1570,1,49,2,1,0,1,0,12,2,1,4,0,4,0,0,1,0,100000,0,2.0,45214.4
CLM008225,35118,1,20,1,1,0,2,0,29,1,1,1,1,2,2,0,0,0,50000,0,2.0,36814.9
CLM008226,45658,0,25,2,1,0,2,0,11,2,0,1,1,4,0,0,2,0,25000,0,2.0,69053.9
CLM008231,7694,1,68,2,1,0,1,0,6,1,0,4,0,4,1,0,0,0,25000,0,2.0,12088.2
CLM008233,16878,0,54,2,1,0,4,0,15,0,0,2,1,1,1,0,3,0,50000,0,1.0,18720.1
CLM008235,31140,2,46,1,1,0,0,0,20,1,0,2,0,2,0,0,2,0,25000,0,1.0,11284.2
CLM008240,2002,1,23,1,1,0,4,0,15,1,1,2,1,1,2,0,1,0,50000,0,,9241.0
CLM008243,21911,0,51,0,1,0,2,0,13,0,1,3,0,0,0,0,0,0,50000,0,3.0,293304.2
CLM008245,14766,0,79,0,0,0,2,0,11,2,1,1,1,2,1,0,3,0,50000,0,1.0,128614.9
CLM008246,39922,2,72,0,1,0,1,0,22,2,0,3,0,1,0,0,2,0,25000,0,,8631.9
CLM008247,35708,0,29,0,0,0,3,0,11,1,0,1,0,0,1,0,0,0,25000,0,1.0,176031.1
CLM008254,9719,3,29,2,1,0,4,0,22,1,0,2,0,2,1,0,0,0,25000,0,2.0,3071.2
CLM008255,6810,1,70,0,1,0,1,0,5,0,1,4,0,4,2,0,3,0,25000,0,3.0,151210.3
CLM008256,36807,1,35,1,1,0,2,0,26,1,1,4,0,2,1,0,0,0,100000,0,2.0,17954.0
CLM008257,30131,0,62,1,1,0,0,0,25,1,0,4,1,2,0,0,2,0,100000,0,1.0,37459.2
CLM008259,20367,0,33,0,0,0,2,0,3,0,0,1,0,2,1,0,1,0,50000,0,1.0,74947.7
CLM008260,19125,2,21,1,0,0,3,0,6,1,0,1,0,4,2,0,1,0,50000,0,1.0,8802.0
CLM008269,27801,1,44,2,1,0,1,0,6,0,0,1,0,0,0,0,0,0,100000,0,3.0,43691.0
CLM008272,49739,2,65,1,0,0,4,0,19,1,0,4,0,3,1,0,2,0,100000,0,2.0,22166.4
CLM008276,5970,2,41,2,1,0,1,0,15,2,1,2,1,0,0,0,3,0,50000,0,2.0,53470.5
CLM008278,15453,3,77,0,1,0,4,0,19,1,1,3,1,3,0,0,0,0,100000,0,1.0,52587.0
CLM008279,39544,3,71,0,1,0,3,0,25,1,0,3,1,4,2,0,2,0,100000,0,1.0,75714.2
CLM008280,39007,0,40,2,1,0,1,0,5,2,0,4,0,1,1,0,0,0,50000,0,3.0,40830.6
CLM008284,21887,1,53,2,1,0,4,0,12,1,0,4,1,3,1,0,1,0,100000,0,3.0,18081.2
CLM008290,13919,0,23,2,1,0,4,0,25,1,0,4,1,1,0,0,0,0,50000,0,1.0,35461.6
CLM008293,38583,1,62,1,0,0,3,0,6,1,1,3,1,0,0,0,2,0,25000,0,3.0,153327.1
CLM008294,11066,2,21,2,0,0,3,0,14,0,0,2,0,4,2,0,0,0,25000,0,2.0,11934.5
CLM008295,33585,3,27,2,1,0,4,0,1,1,1,3,0,4,1,0,2,0,50000,0,1.0,9623.0
CLM008297,6630,3,18,2,0,0,1,0,29,0,0,3,0,2,0,0,3,0,100000,0,1.0,19285.5
CLM008299,2542,1,57,0,0,0,0,0,3,1,0,4,0,0,1,0,0,0,100000,0,2.0,62120.8
CLM008301,43482,0,54,1,1,0,2,0,22,1,1,3,1,4,0,0,0,0,100000,0,1.0,24530.2
CLM008304,49125,3,48,0,1,0,3,0,22,0,1,1,1,1,2,0,3,0,100000,0,2.0,147769.5
CLM008308,8561,3,40,1,0,0,2,0,23,1,0,4,0,1,2,0,0,0,100000,0,2.0,14124.3
CLM008309,9109,3,30,1,1,0,2,0,29,0,0,4,0,3,0,0,3,0,100000,0,1.0,3317.0
CLM008313,21305,2,37,0,1,0,3,0,21,2,0,4,0,0,2,0,3,0,25000,0,2.0,53903.7
CLM008317,30611,0,61,1,1,0,4,0,3,1,1,3,0,4,1,0,0,0,25000,0,1.0,40514.1
CLM008320,24905,3,72,2,1,0,1,0,4,2,0,1,1,2,1,0,0,0,100000,0,1.0,6228.3
CLM008328,11767,1,66,1,1,0,2,0,16,1,0,2,0,3,2,0,2,0,50000,0,2.0,4774.7
CLM008333,49976,2,50,0,1,0,1,0,15,2,0,2,0,4,2,0,2,0,100000,0,2.0,38357.0
CLM008335,29052,3,19,1,1,0,4,0,18,0,0,1,0,2,0,0,2,0,25000,0,2.0,17501.9
CLM008336,46272,3,56,1,1,0,0,0,26,1,0,1,0,0,1,0,0,0,50000,0,2.0,19502.0
CLM008338,29448,3,73,2,1,0,3,0,28,0,1,4,0,3,0,0,0,0,50000,0,2.0,41755.4
CLM008339,11275,1,48,0,1,0,0,0,24,2,0,4,0,3,2,0,0,0,50000,0,2.0,28642.2
CLM008341,4087,3,51,2,1,0,0,0,15,0,1,1,0,2,0,0,3,0,25000,0,2.0,50855.3
CLM008342,17035,3,36,0,1,0,0,0,16,1,0,2,0,0,1,0,3,0,50000,0,2.0,16522.2
CLM008344,47062,2,54,1,1,0,1,0,11,1,0,2,0,1,2,0,1,0,25000,0,3.0,27151.2
CLM008351,23647,0,58,2,1,0,4,0,24,2,1,2,0,1,0,0,1,0,100000,0,,18543.8
CLM008352,46028,1,27,0,0,0,0,0,27,2,0,3,0,1,1,0,3,0,50000,0,2.0,25753.7
CLM008353,12059,2,68,2,1,0,1,0,13,1,0,2,0,3,0,0,0,0,100000,0,2.0,15603.0
CLM008357,1345,1,57,1,0,0,0,0,4,2,0,2,0,2,1,0,3,0,50000,0,1.0,15417.7
CLM008358,34432,3,65,0,0,0,2,0,1,0,1,2,1,0,0,0,1,0,50000,0,1.0,139395.4
CLM008359,46222,2,66,1,0,0,1,0,6,2,0,1,0,0,2,0,0,0,100000,0,1.0,10413.0
CLM008362,33622,3,55,1,1,0,2,0,21,2,0,1,1,2,0,0,1,0,25000,0,1.0,13488.8
CLM008366,12967,1,56,0,1,0,0,0,28,1,0,2,0,2,0,0,3,0,100000,0,2.0,112250.3
CLM008370,29166,2,23,2,1,0,2,0,14,1,1,1,1,3,1,0,1,0,100000,0,1.0,16086.9
CLM008373,10082,1,23,0,0,0,4,0,15,2,0,2,0,3,0,0,0,0,25000,0,1.0,18592.6
CLM008375,28591,3,31,2,1,0,1,0,29,1,0,4,1,1,0,0,3,0,50000,0,2.0,8217.7
CLM008378,14919,1,44,2,1,0,3,0,29,2,0,1,0,4,1,0,2,0,100000,0,1.0,3181.1
CLM008383,7935,1,27,0,1,0,2,0,6,2,0,3,0,0,1,0,1,0,50000,0,2.0,9855.1
CLM008387,3907,2,25,1,1,0,3,0,27,2,0,3,0,0,1,0,0,0,50000,0,,2300.4
CLM008388,33907,2,58,2,1,0,1,0,12,2,0,3,1,1,2,0,2,0,50000,0,1.0,7016.3
CLM008395,35432,3,56,2,0,0,0,0,28,2,0,3,1,1,0,0,2,0,25000,0,2.0,103305.8
CLM008396,27005,3,77,1,1,0,1,0,19,0,0,2,1,0,2,0,3,0,25000,0,2.0,6108.1
CLM008397,37213,2,18,0,0,0,2,0,1,1,0,3,0,3,1,0,1,0,100000,0,2.0,94296.9
CLM008400,12475,2,46,0,1,0,0,0,23,2,1,3,0,1,0,0,3,0,50000,0,1.0,40091.4
CLM008407,44039,1,63,1,0,0,1,0,28,1,0,3,1,2,2,0,0,0,25000,0,1.0,19573.8
CLM008409,3285,3,46,2,1,0,0,0,20,2,1,2,1,4,1,0,1,0,100000,0,,9627.1
CLM008410,22949,0,54,2,1,0,2,0,8,1,0,3,0,2,0,0,0,0,25000,0,1.0,24046.3
CLM008411,15299,1,56,0,0,0,2,0,26,1,0,2,0,3,0,0,2,0,100000,0,2.0,198129.3
CLM008414,49284,3,41,0,1,0,3,0,12,0,0,1,1,2,0,0,1,0,25000,0,2.0,40666.3
CLM008415,47998,2,31,1,1,0,1,0,18,0,0,2,0,3,2,0,3,0,50000,0,1.0,2570.8
CLM008416,43833,1,64,0,1,0,2,0,23,1,1,2,1,0,2,0,2,0,100000,0,2.0,132430.1
CLM008418,4490,1,22,1,1,0,0,0,17,1,0,4,0,4,0,0,0,0,100000,0,2.0,18838.2
CLM008419,19573,2,78,0,1,0,3,0,29,0,0,3,1,4,1,0,2,0,50000,0,2.0,46802.4
CLM008423,20290,0,67,1,1,0,2,0,21,1,0,1,1,4,1,0,2,0,50000,0,,4588.4
CLM008426,26683,1,77,0,1,0,3,0,20,0,0,4,0,2,0,0,3,0,100000,0,1.0,50334.3
CLM008428,25124,1,26,0,1,0,1,0,28,2,0,2,1,4,1,0,0,0,25000,0,,14985.0
CLM008433,27256,0,35,2,0,0,2,0,4,1,0,1,1,2,2,0,0,0,50000,0,1.0,67021.2
CLM008434,3333,2,53,1,1,0,1,0,22,1,1,1,0,1,1,0,2,0,50000,0,3.0,19937.8
CLM008442,11389,0,66,0,1,0,3,0,14,1,0,2,1,2,2,0,1,0,100000,0,1.0,117853.2
CLM008452,33430,2,37,2,1,0,4,0,25,0,1,2,1,4,1,0,2,0,50000,0,,13962.8
CLM008454,28815,3,69,2,0,0,3,0,28,2,0,3,0,1,1,0,1,0,25000,0,,20471.6
CLM008455,48117,0,53,1,1,0,0,0,21,2,0,3,0,0,0,0,2,0,100000,0,2.0,30156.3
CLM008457,18816,2,48,1,1,0,0,0,9,1,0,4,1,4,0,0,2,0,50000,0,2.0,74998.3
CLM008461,22840,0,23,0,1,0,2,0,17,0,0,4,1,2,2,0,1,0,50000,0,2.0,46496.8
CLM008462,20330,0,62,1,1,0,0,0,10,1,0,3,0,4,0,0,2,0,100000,0,3.0,91987.2
CLM008464,15016,3,24,2,1,0,0,0,12,1,1,4,0,3,0,0,3,0,100000,0,2.0,68904.7
CLM008469,37201,2,23,0,1,0,1,0,1,0,1,3,0,1,1,0,3,0,50000,0,3.0,202263.6
CLM008470,3885,0,41,0,1,0,4,0,16,0,1,2,1,3,0,0,3,0,50000,0,2.0,627624.7
CLM008472,10867,3,62,2,1,0,1,0,5,0,1,2,1,4,2,0,3,0,100000,0,2.0,12123.6
CLM008473,47005,3,68,2,1,0,3,0,9,2,0,2,1,0,1,0,0,0,50000,0,1.0,15276.9
CLM008475,20142,0,41,0,1,0,1,0,6,2,1,2,1,2,2,0,1,0,100000,0,,43050.0
CLM008476,11289,1,55,2,1,0,3,0,24,1,0,1,0,2,2,0,3,0,100000,0,1.0,10575.9
CLM008479,26063,1,54,1,0,0,1,0,5,0,1,1,1,3,1,0,3,0,25000,0,2.0,40483.8
CLM008492,24090,1,21,0,1,0,0,0,4,1,0,2,0,2,0,0,2,0,50000,0,3.0,88363.0
CLM008494,48497,3,43,1,0,0,1,0,23,0,0,3,0,0,2,0,0,0,100000,0,3.0,33388.7
CLM008497,6707,3,26,2,1,0,3,0,24,1,0,1,0,0,0,0,3,0,50000,0,2.0,42772.2
CLM008500,6740,0,35,1,0,0,4,0,20,1,0,4,0,4,2,0,1,0,100000,0,3.0,95771.8
CLM008501,2393,3,58,2,0,0,2,0,15,0,0,4,0,1,2,0,2,0,100000,0,2.0,20130.0
CLM008502,14253,0,70,1,1,0,3,0,19,2,0,2,1,3,2,0,0,0,25000,0,2.0,36076.3
CLM008506,3617,0,51,1,0,0,4,0,25,0,0,4,0,1,2,0,2,0,100000,0,2.0,88707.6
CLM008507,37429,2,68,0,1,0,2,0,11,2,0,1,0,2,0,0,1,0,25000,0,1.0,38926.3
CLM008509,4542,2,65,1,1,0,3,0,8,0,1,1,0,2,2,0,3,0,100000,0,1.0,6496.9
CLM008512,14516,0,38,1,0,0,3,0,12,1,1,2,0,2,0,0,0,0,50000,0,2.0,241134.0
CLM008513,25522,3,30,2,1,0,2,0,22,2,1,1,0,1,1,0,2,0,25000,0,3.0,38318.1
CLM008514,35926,2,52,0,0,0,2,0,8,2,0,1,0,2,2,0,2,0,100000,0,3.0,75455.6
CLM008516,44178,0,71,2,1,0,4,0,7,2,0,4,1,2,0,0,3,0,50000,0,1.0,27290.3
CLM008517,36212,3,49,2,0,0,0,0,9,1,0,2,1,2,2,0,1,0,100000,0,1.0,33876.8
CLM008523,12661,3,55,1,1,0,3,0,14,0,0,1,0,4,2,0,0,0,25000,0,1.0,3086.2
CLM008526,36275,2,30,1,0,0,4,0,8,0,0,3,1,2,1,0,3,0,25000,0,1.0,22154.4
CLM008532,49042,2,29,2,1,0,2,0,19,0,1,2,1,2,2,0,3,0,50000,0,2.0,17829.7
CLM008539,548,2,35,2,1,0,2,0,7,1,1,1,0,1,2,0,1,0,25000,0,2.0,27190.5
CLM008541,15673,3,71,0,1,0,1,0,4,0,0,3,0,1,1,0,1,0,50000,0,3.0,65372.1
CLM008542,34237,1,57,0,0,0,0,0,18,1,1,3,0,3,0,0,1,0,100000,0,1.0,293879.0
CLM008543,28536,2,19,1,1,0,3,0,19,2,1,4,1,0,2,0,0,0,50000,0,2.0,72947.3
CLM008550,2802,1,62,0,1,0,1,0,1,1,1,1,0,1,2,0,2,0,100000,0,2.0,33342.5
CLM008553,43067,1,59,2,0,0,4,0,17,2,0,3,0,2,2,0,0,0,50000,0,1.0,14029.0
CLM008554,16120,0,51,1,0,0,1,0,4,1,0,1,1,2,2,0,2,0,50000,0,1.0,34807.9
CLM008555,30961,3,47,1,1,0,4,0,2,1,0,1,0,3,1,0,0,0,100000,0,1.0,3790.1
CLM008556,21250,0,78,2,1,0,3,0,17,0,0,3,0,3,0,0,0,0,50000,0,1.0,32796.6
CLM008570,17321,3,33,0,1,0,2,0,28,1,0,3,0,3,1,0,2,0,100000,0,2.0,28927.3
CLM008572,4249,0,43,1,1,0,0,0,24,2,0,4,0,3,1,0,3,0,100000,0,,12892.4
CLM008574,47277,2,23,1,0,0,3,0,26,0,0,2,1,3,1,0,1,0,100000,0,3.0,194379.8
CLM008575,28977,3,62,2,1,0,1,0,7,1,0,1,0,1,2,0,3,0,25000,0,2.0,5299.1
CLM008578,11937,2,59,0,1,0,0,0,25,2,1,1,0,1,2,0,0,0,25000,0,2.0,117928.8
CLM008579,38604,3,54,0,1,0,3,0,11,2,1,2,0,3,1,0,3,0,25000,0,1.0,26884.4
CLM008582,13416,1,54,2,1,0,0,0,2,0,0,4,1,3,2,0,2,0,50000,0,3.0,44308.4
CLM008583,15667,3,69,2,0,0,3,0,14,1,0,2,0,0,2,0,0,0,50000,0,2.0,25491.2
CLM008584,41945,3,39,1,1,0,2,0,24,1,0,2,0,3,0,0,0,0,100000,0,2.0,11226.1
CLM008591,29419,3,54,0,1,0,0,0,8,1,0,4,0,2,2,0,1,0,100000,0,3.0,87139.6
CLM008593,40493,3,66,0,1,0,1,0,11,0,0,1,0,4,2,0,2,0,25000,0,1.0,25713.2
CLM008597,49233,1,30,2,1,0,2,0,5,2,0,4,0,4,0,0,1,0,100000,0,2.0,13776.0
CLM008610,37775,2,38,1,1,0,4,0,20,2,1,1,0,1,2,0,1,0,100000,0,1.0,13473.1
